,date,search_term,interest,month,year,m_1,m_10,m_11,m_12,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,y_2018,y_2019,y_2020,y_2021,y_2022,interest_sa
866,2019-07-28,double glazing,51,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,51.24750368058667
867,2019-08-04,double glazing,46,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,44.53149694988658
868,2019-08-11,double glazing,62,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,60.53149694988658
869,2019-08-18,double glazing,49,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.53149694988658
870,2019-08-25,double glazing,53,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,51.53149694988658
871,2019-09-01,double glazing,53,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51.69596613080538
872,2019-09-08,double glazing,52,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50.69596613080538
873,2019-09-15,double glazing,51,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,49.69596613080538
874,2019-09-22,double glazing,50,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,48.69596613080538
875,2019-09-29,double glazing,59,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57.69596613080538
876,2019-10-06,double glazing,55,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.49999999999999
877,2019-10-13,double glazing,49,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.49999999999999
878,2019-10-20,double glazing,55,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.49999999999999
879,2019-10-27,double glazing,58,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.49999999999999
880,2019-11-03,double glazing,60,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64.26824045115357
881,2019-11-10,double glazing,54,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.26824045115358
882,2019-11-17,double glazing,49,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.26824045115358
883,2019-11-24,double glazing,38,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.26824045115358
884,2019-12-01,double glazing,43,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.99236787890727
885,2019-12-08,double glazing,33,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,51.99236787890727
886,2019-12-15,double glazing,37,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,55.99236787890727
887,2019-12-22,double glazing,25,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,43.99236787890727
888,2019-12-29,double glazing,42,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60.99236787890727
889,2020-01-05,double glazing,46,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46.0
890,2020-01-12,double glazing,56,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.0
891,2020-01-19,double glazing,58,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.0
892,2020-01-26,double glazing,56,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.0
893,2020-02-02,double glazing,51,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,47.420306382531194
894,2020-02-09,double glazing,63,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59.420306382531194
895,2020-02-16,double glazing,63,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59.420306382531194
896,2020-02-23,double glazing,60,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,56.420306382531194
897,2020-03-01,double glazing,56,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,57.604501653951296
898,2020-03-08,double glazing,49,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50.604501653951296
899,2020-03-15,double glazing,38,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39.604501653951296
900,2020-03-22,double glazing,37,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38.604501653951296
901,2020-03-29,double glazing,27,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28.604501653951296
902,2020-04-05,double glazing,37,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38.48280638253119
903,2020-04-12,double glazing,36,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.48280638253119
904,2020-04-19,double glazing,49,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50.48280638253119
905,2020-04-26,double glazing,41,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42.48280638253119
906,2020-05-03,double glazing,44,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50.21313713407535
907,2020-05-10,double glazing,51,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57.21313713407535
908,2020-05-17,double glazing,56,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,62.21313713407535
909,2020-05-24,double glazing,55,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,61.21313713407535
910,2020-05-31,double glazing,64,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,70.21313713407535
911,2020-06-07,double glazing,55,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60.28420142492303
912,2020-06-14,double glazing,62,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,67.28420142492303
913,2020-06-21,double glazing,65,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70.28420142492303
914,2020-06-28,double glazing,68,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,73.28420142492303
915,2020-07-05,double glazing,100,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,100.24750368058666
916,2020-07-12,double glazing,77,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,77.24750368058666
917,2020-07-19,double glazing,70,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,70.24750368058666
918,2020-07-26,double glazing,73,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,73.24750368058666
919,2020-08-02,double glazing,72,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,70.53149694988657
920,2020-08-09,double glazing,75,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73.53149694988657
921,2020-08-16,double glazing,70,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,68.53149694988657
922,2020-08-23,double glazing,74,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72.53149694988657
923,2020-08-30,double glazing,84,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82.53149694988657
924,2020-09-06,double glazing,76,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,74.69596613080537
925,2020-09-13,double glazing,69,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,67.69596613080537
926,2020-09-20,double glazing,75,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,73.69596613080537
927,2020-09-27,double glazing,77,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75.69596613080537
928,2020-10-04,double glazing,81,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.49999999999999
929,2020-10-11,double glazing,74,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.49999999999999
930,2020-10-18,double glazing,67,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.49999999999999
931,2020-10-25,double glazing,62,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.499999999999986
932,2020-11-01,double glazing,66,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.26824045115359
933,2020-11-08,double glazing,55,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.26824045115359
934,2020-11-15,double glazing,62,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.26824045115359
935,2020-11-22,double glazing,58,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.26824045115359
936,2020-11-29,double glazing,49,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.26824045115359
937,2020-12-06,double glazing,44,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62.99236787890726
938,2020-12-13,double glazing,49,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67.99236787890726
939,2020-12-20,double glazing,39,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57.99236787890726
940,2020-12-27,double glazing,58,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,76.99236787890726
941,2021-01-03,double glazing,60,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0
942,2021-01-10,double glazing,62,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.0
943,2021-01-17,double glazing,60,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0
944,2021-01-24,double glazing,63,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0
945,2021-01-31,double glazing,63,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0
946,2021-02-07,double glazing,80,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,76.4203063825312
947,2021-02-14,double glazing,71,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,67.4203063825312
948,2021-02-21,double glazing,78,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74.4203063825312
949,2021-02-28,double glazing,66,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,62.420306382531194
950,2021-03-07,double glazing,68,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,69.60450165395129
951,2021-03-14,double glazing,68,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,69.60450165395129
952,2021-03-21,double glazing,80,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.60450165395129
953,2021-03-28,double glazing,72,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,73.60450165395129
954,2021-04-04,double glazing,78,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79.4828063825312
955,2021-04-11,double glazing,74,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75.4828063825312
956,2021-04-18,double glazing,79,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80.4828063825312
957,2021-04-25,double glazing,68,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,69.4828063825312
958,2021-05-02,double glazing,66,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,72.21313713407535
959,2021-05-09,double glazing,55,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61.21313713407535
960,2021-05-16,double glazing,50,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56.21313713407535
961,2021-05-23,double glazing,53,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59.21313713407535
962,2021-05-30,double glazing,65,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,71.21313713407535
963,2021-06-06,double glazing,57,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,62.284201424923026
964,2021-06-13,double glazing,59,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,64.28420142492303
965,2021-06-20,double glazing,52,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,57.284201424923026
966,2021-06-27,double glazing,54,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,59.284201424923026
967,2021-07-04,double glazing,52,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52.24750368058666
968,2021-07-11,double glazing,50,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50.24750368058666
969,2021-07-18,double glazing,61,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,61.24750368058666
970,2021-07-25,double glazing,49,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49.24750368058666
971,2021-08-01,double glazing,52,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,50.531496949886574
972,2021-08-08,double glazing,58,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56.531496949886574
973,2021-08-15,double glazing,54,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52.531496949886574
974,2021-08-22,double glazing,58,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56.531496949886574
975,2021-08-29,double glazing,50,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,48.531496949886574
976,2021-09-05,double glazing,51,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49.695966130805374
977,2021-09-12,double glazing,53,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,51.695966130805374
978,2021-09-19,double glazing,54,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52.695966130805374
979,2021-09-26,double glazing,64,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62.695966130805374
980,2021-10-03,double glazing,63,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.499999999999986
981,2021-10-10,double glazing,56,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.499999999999986
982,2021-10-17,double glazing,66,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.499999999999986
983,2021-10-24,double glazing,59,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.499999999999986
984,2021-10-31,double glazing,71,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.49999999999999
985,2021-11-07,double glazing,56,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.268240451153574
986,2021-11-14,double glazing,49,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.268240451153574
987,2021-11-21,double glazing,62,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.26824045115357
988,2021-11-28,double glazing,51,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.268240451153574
989,2021-12-05,double glazing,47,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65.99236787890726
990,2021-12-12,double glazing,38,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,56.99236787890726
991,2021-12-19,double glazing,31,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,49.99236787890726
992,2021-12-26,double glazing,38,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,56.99236787890726
993,2022-01-02,double glazing,59,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.0
994,2022-01-09,double glazing,64,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.0
995,2022-01-16,double glazing,58,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.0
996,2022-01-23,double glazing,53,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.0
997,2022-01-30,double glazing,59,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.0
998,2022-02-06,double glazing,62,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58.420306382531194
999,2022-02-13,double glazing,55,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51.420306382531194
1000,2022-02-20,double glazing,63,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,59.420306382531194
1001,2022-02-27,double glazing,55,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51.420306382531194
1002,2022-03-06,double glazing,52,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,53.604501653951296
1003,2022-03-13,double glazing,57,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.604501653951296
1004,2022-03-20,double glazing,58,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59.604501653951296
1005,2022-03-27,double glazing,59,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60.604501653951296
1006,2022-04-03,double glazing,59,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60.48280638253119
1007,2022-04-10,double glazing,50,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,51.48280638253119
1008,2022-04-17,double glazing,55,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56.48280638253119
1009,2022-04-24,double glazing,55,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56.48280638253119
1010,2022-05-01,double glazing,48,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,54.21313713407535
1011,2022-05-08,double glazing,47,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,53.21313713407535
1012,2022-05-15,double glazing,45,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,51.21313713407535
1013,2022-05-22,double glazing,49,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55.21313713407535
1014,2022-05-29,double glazing,43,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49.21313713407535
1015,2022-06-05,double glazing,50,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55.28420142492303
1016,2022-06-12,double glazing,50,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55.28420142492303
1017,2022-06-19,double glazing,51,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.28420142492303
1018,2022-06-26,double glazing,40,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.28420142492303
1019,2022-07-03,double glazing,49,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49.24750368058667
1020,2022-07-10,double glazing,49,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49.24750368058667
1021,2022-07-17,double glazing,52,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,52.24750368058667
1022,2022-07-24,double glazing,57,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,57.24750368058667
1023,2022-07-31,double glazing,51,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51.24750368058667
1024,2022-08-07,double glazing,55,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53.53149694988658
1025,2022-08-14,double glazing,61,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,59.53149694988658
1026,2022-08-21,double glazing,60,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58.53149694988658
1027,2022-08-28,double glazing,55,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53.53149694988658
1028,2022-09-04,double glazing,59,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,57.69596613080538
1029,2022-09-11,double glazing,58,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56.69596613080538
1030,2022-09-18,double glazing,54,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,52.69596613080538
1031,2022-09-25,double glazing,60,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,58.69596613080538
1032,2022-10-02,double glazing,51,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.49999999999999
1033,2022-10-09,double glazing,61,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.49999999999999
1034,2022-10-16,double glazing,57,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.49999999999999
1035,2022-10-23,double glazing,50,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.49999999999999
1036,2022-10-30,double glazing,65,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.49999999999999
1037,2022-11-06,double glazing,49,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.26824045115358
1038,2022-11-13,double glazing,49,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.26824045115358
1039,2022-11-20,double glazing,69,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.26824045115359
1040,2018-12-02,triple glazing,29,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41.03733240088995
1041,2018-12-09,triple glazing,40,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52.03733240088995
1042,2018-12-16,triple glazing,31,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43.03733240088995
1043,2018-12-23,triple glazing,14,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26.03733240088995
1044,2018-12-30,triple glazing,37,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49.03733240088995
1045,2019-01-06,triple glazing,35,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.0
1046,2019-01-13,triple glazing,44,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.0
1047,2019-01-20,triple glazing,38,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.0
1048,2019-01-27,triple glazing,26,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.0
1049,2019-02-03,triple glazing,52,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,58.26511170990359
1050,2019-02-10,triple glazing,37,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,43.26511170990359
1051,2019-02-17,triple glazing,29,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35.26511170990359
1052,2019-02-24,triple glazing,64,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,70.2651117099036
1053,2019-03-03,triple glazing,37,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,46.72466786425164
1054,2019-03-10,triple glazing,24,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,33.72466786425164
1055,2019-03-17,triple glazing,21,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30.724667864251643
1056,2019-03-24,triple glazing,13,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22.724667864251643
1057,2019-03-31,triple glazing,15,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24.724667864251643
1058,2019-04-07,triple glazing,40,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,55.45261170990359
1059,2019-04-14,triple glazing,38,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.45261170990359
1060,2019-04-21,triple glazing,48,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63.45261170990359
1061,2019-04-28,triple glazing,24,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,39.45261170990359
1062,2019-05-05,triple glazing,22,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,41.957607672035714
1063,2019-05-12,triple glazing,21,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,40.957607672035714
1064,2019-05-19,triple glazing,27,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,46.957607672035714
1065,2019-05-26,triple glazing,17,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36.957607672035714
1066,2019-06-02,triple glazing,16,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,34.69702798752063
1067,2019-06-09,triple glazing,44,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,62.69702798752063
1068,2019-06-16,triple glazing,12,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30.697027987520627
1069,2019-06-23,triple glazing,33,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,51.69702798752063
1070,2019-06-30,triple glazing,29,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,47.69702798752063
1071,2019-07-07,triple glazing,31,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42.57840152956045
1072,2019-07-14,triple glazing,22,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33.57840152956045
1073,2019-07-21,triple glazing,24,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35.57840152956045
1074,2019-07-28,triple glazing,48,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59.57840152956045
1075,2019-08-04,triple glazing,10,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,28.477972618033807
1076,2019-08-11,triple glazing,39,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,57.4779726180338
1077,2019-08-18,triple glazing,15,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33.4779726180338
1078,2019-08-25,triple glazing,30,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48.4779726180338
1079,2019-09-01,triple glazing,28,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35.04996916399122
1080,2019-09-08,triple glazing,30,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,37.04996916399122
1081,2019-09-15,triple glazing,31,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,38.04996916399122
1082,2019-09-22,triple glazing,20,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,27.04996916399122
1083,2019-09-29,triple glazing,38,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,45.04996916399122
1084,2019-10-06,triple glazing,38,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.16666666666665
